density,dual2,n,instance_id,dsrse_ratio,lp_orig,cdsrse_weight,cdsrse_ratio,dist_type,n_base,dual1,opt_mc,length,sdp_orig,lp_cons,m_base,p_star,m,dsrse_weight,weight_mode,alpha_pes,alpha_over_opt,lp_cons_over_opt,lp_orig_over_opt,sdp_orig_over_opt,dual1_over_opt,dual2_over_opt,cdsrse_w_over_opt,cdsrse_r_over_opt,dsrse_w_over_opt,dsrse_r_over_opt,alpha_gap,lp_cons_gap,lp_orig_gap,sdp_orig_gap,dual1_gap,dual2_gap,cdsrse_w_gap,cdsrse_r_gap,dsrse_w_gap,dsrse_r_gap,mu_pes_bound,alpha_pes_over_pstar,alpha_pes_over_pstar_over_opt,mu_pes_bound_over_opt,alpha_pes_over_pstar_gap,mu_pes_bound_gap,mu_pes_bound_1
dense,5.74299610430888,40,10,4.007702608934918,5.030107863356554,2.935653199728469,3.1559929936145363,uniform,40,6.00510051888338,4.391281332983114,short,NaN,4.269287040968354,60,0.026,60,3.422789713876585,uniform01,3.037513424330834,0.6917146030968074,0.9722189760199477,1.1454761109417393,NaN,1.3675053050641044,1.3078178483289091,0.6685185887951757,0.7186952404779282,0.7794512476729413,0.9126499317711395,0.30828539690319257,0.027781023980052333,0.1454761109417393,NaN,0.3675053050641044,0.3078178483289091,0.3314814112048243,0.2813047595220718,0.22054875232705873,0.08735006822886049,NaN,116.82743939733977,26.60440781141567,5.725135655365156,25.60440781141567,4.725135655365156,25.140681332201055
sparse,3.9741741532368366,20,10,2.6808552517925084,3.0855547191393535,2.5488025129373493,2.459491762372404,uniform,40,4.539374131240016,2.851949023582115,short,NaN,2.6698341328018453,60,0.023,60,2.654345053963175,uniform01,2.504266972451815,0.8780896684143381,0.9361437075928064,1.081910894488508,NaN,1.5916743580284807,1.3934941053908392,0.8937054946851726,0.8623898050194546,0.9307126572091583,0.9400081241372579,0.12191033158566189,0.0638562924071936,0.08191089448850808,NaN,0.5916743580284807,0.3934941053908392,0.10629450531482743,0.1376101949805454,0.0692873427908417,0.05999187586274213,NaN,108.8811727152963,38.17781167018862,3.5866578256630675,37.17781167018862,2.5866578256630675,10.228965283822937
dense,4.569729096367459,40,10,2.675075768267873,3.6461529763085996,1.8408237606148716,2.142170263206475,uniform,40,5.243226795584296,3.1496669896782308,long,NaN,2.636517978724363,60,0.018,119,2.542683147538117,uniform01,2.0838340731511042,0.6616045696195928,0.8370783283961423,1.1576312633232029,NaN,1.664692430268618,1.450861031132152,0.5844502820924982,0.680125953069508,0.8072863435629037,0.8493201906850343,0.3383954303804072,0.16292167160385773,0.15763126332320287,NaN,0.6646924302686179,0.4508610311321519,0.41554971790750184,0.31987404693049204,0.19271365643709626,0.15067980931496572,NaN,115.7685596195058,36.75580942331071,6.868483533998318,35.75580942331071,5.868483533998318,21.633435856182977
sparse,3.4572660708736707,20,10,2.287955394501283,2.5805291903788143,2.1082256448833863,2.1073866221113415,uniform,40,4.455285795185968,2.384215849592241,long,NaN,2.218071032338575,60,0.012,119,2.2552989150152487,uniform01,2.077741150832451,0.8714568151150388,0.9303146913975591,1.0823387449673012,NaN,1.868658744109905,1.4500642093562741,0.8842427774498455,0.8838908702296211,0.94592900026269,0.9596259478321054,0.1285431848849612,0.06968530860244093,0.0823387449673012,NaN,0.868658744109905,0.4500642093562741,0.11575722255015453,0.1161091297703789,0.05407099973731,0.04037405216789458,NaN,173.14509590270424,72.62140125958656,3.6097847423986194,71.62140125958656,2.6097847423986194,8.606505996443033
dense,5.49138606494922,40,11,3.5206966102841584,4.288648248775558,2.724700215750547,2.384665200035657,uniform,40,5.7729757173054335,3.903053378533233,short,NaN,3.703857518275221,60,0.033,60,3.0926959958107734,uniform01,2.9646407399089876,0.7595696118875779,0.9489640953020043,1.0987931326696923,NaN,1.4790921766678264,1.4069461860685293,0.6980945304864083,0.6109742728990845,0.7923786061498878,0.9020365003584029,0.24043038811242212,0.05103590469799568,0.09879313266969225,NaN,0.47909217666782644,0.4069461860685293,0.30190546951359165,0.38902572710091554,0.20762139385011225,0.09796349964159712,NaN,89.83759817906022,23.017260966290237,5.627770171089013,22.017260966290237,4.627770171089013,21.965487379877523
sparse,4.203438099978932,20,11,2.1418572999907988,2.8633638998961444,1.9381895658889157,1.6176314456493035,uniform,40,4.451989118240672,2.5697403246787505,short,NaN,2.3785440838199157,60,0.048,60,2.270181591963728,uniform01,1.8509934388247342,0.7203036902400368,0.9255970577950374,1.1142619635134148,NaN,1.7324665358151414,1.6357443044383926,0.7542355728613215,0.6294921825813383,0.8834284033144589,0.8334917265457775,0.2796963097599632,0.07440294220496257,0.11426196351341478,NaN,0.7324665358151414,0.6357443044383926,0.24576442713867852,0.3705078174186617,0.11657159668554107,0.16650827345422248,NaN,38.56236330884863,15.006326880000767,3.110650026286236,14.006326880000767,2.110650026286236,7.993562808510756
dense,4.09874279716001,40,11,1.9527348237022704,2.978305683294832,2.0246871272383373,1.9418902016465505,uniform,40,4.5148261582956595,2.65763680303501,long,NaN,2.49101598243415,60,0.018,118,1.805516093772511,uniform01,2.1244729693977638,0.7993842375194475,0.9373048941787004,1.120659406843561,NaN,1.6988123257247743,1.5422509172356669,0.7618374056703885,0.7306830637764047,0.6793690137458283,0.7347636146038674,0.20061576248055246,0.06269510582129956,0.12065940684356091,NaN,0.6988123257247743,0.5422509172356669,0.2381625943296115,0.2693169362235953,0.32063098625417175,0.2652363853961326,NaN,118.02627607765355,44.41023541774709,6.751497154093757,43.41023541774709,5.751497154093757,17.943027312305702
sparse,3.264281029817305,20,11,1.6269588029682853,1.9008119350372392,1.7004283712410884,1.6176314456493035,uniform,40,3.6971587012597453,1.8266539407330038,long,NaN,1.7004283712410901,60,0.022,118,1.7575574515100125,uniform01,1.7004283712410901,0.9308979294451024,0.9308979294451024,1.040597724971637,NaN,2.024006090489226,1.7870276120869435,0.9308979294451015,0.8855708295793437,0.9621731912749363,0.8906770826637341,0.06910207055489759,0.06910207055489759,0.04059772497163694,NaN,1.0240060904892259,0.7870276120869435,0.06910207055489848,0.11442917042065626,0.03782680872506372,0.10932291733626587,NaN,77.29219869277684,42.313542247504664,5.136860593703785,41.313542247504664,4.136860593703785,9.383266646485097
dense,7.031119657502958,40,12,4.243810658804779,5.063680444508608,3.6646733524450905,3.7179395999258533,uniform,40,7.090008358796451,4.476533258913899,short,NaN,3.9706923970516645,60,0.019,60,4.163786578134058,uniform01,3.4308237354900175,0.7664019313736558,0.8870016522595965,1.131161135556304,NaN,1.5838167503119671,1.5706617712494904,0.818640930489639,0.830539925627159,0.9301364107689619,0.9480127619635772,0.23359806862634425,0.11299834774040352,0.13116113555630404,NaN,0.5838167503119671,0.5706617712494904,0.18135906951036096,0.16946007437284105,0.06986358923103808,0.0519872380364228,NaN,180.5696702889483,40.3369437565082,4.408610624862203,39.3369437565082,3.4086106248622032,19.73529208779684
sparse,3.5602268939452664,20,12,1.9871646664536566,2.6030432195589697,1.6382341368969,1.6382341368969,uniform,40,3.8224876379153394,2.292224981022198,short,NaN,1.998245730817059,60,0.026,60,1.9496346324550193,uniform01,1.638234136896902,0.714691686226343,0.8717493908150142,1.135596741641898,NaN,1.6675883342876465,1.5531751566365068,0.7146916862263422,0.7146916862263422,0.8505424417744528,0.866915195020472,0.28530831377365695,0.12825060918498576,0.13559674164189794,NaN,0.6675883342876465,0.5531751566365068,0.28530831377365784,0.28530831377365784,0.14945755822554718,0.13308480497952802,NaN,63.009005265265465,27.48814177793627,3.773188475517347,26.48814177793627,2.773188475517347,8.648996881685928
dense,5.92828746788969,40,12,3.5263414866958116,3.7216702266995894,3.2758017905200196,3.3635475463744986,uniform,40,7.044393845526471,3.557659549227263,long,NaN,3.407714812418604,60,0.01,141,3.5270017965266036,uniform01,3.3017954620272505,0.9280807835433306,0.9578529831947445,1.0461007230182973,NaN,1.9800640696652776,1.6663447937780713,0.9207743869790846,0.9454382859948119,0.9913826063802765,0.991197004070203,0.07191921645666943,0.042147016805255455,0.04610072301829726,NaN,0.9800640696652776,0.6663447937780713,0.07922561302091535,0.054561714005188056,0.008617393619723468,0.008802995929797053,NaN,330.179546202725,92.80807835433305,5.355336675768542,91.80807835433305,4.355336675768542,19.05246466387494
sparse,3.0285904879607815,20,12,1.6169243858251874,1.8559588342171607,1.5092058634341374,1.5092058634341374,uniform,40,3.578580299872359,1.788130908420998,long,NaN,1.5219158005731188,60,0.009,141,1.69878751378262,uniform01,1.5092058634341348,0.8440130732748382,0.8511210188280011,1.0379323043277955,NaN,2.0012965958026028,1.6937185491833853,0.8440130732748397,0.8440130732748397,0.9500353166439742,0.9042539213490841,0.1559869267251618,0.14887898117199894,0.037932304327795485,NaN,1.0012965958026028,0.6937185491833853,0.15598692672516035,0.15598692672516035,0.049964683356025774,0.09574607865091589,NaN,167.68954038157054,93.77923036387092,4.560184405138592,92.77923036387092,3.5601844051385916,8.154206682927738
dense,6.596625516801781,40,13,4.652940456784296,5.82637562234309,3.4709835163241594,3.418985733373873,uniform,40,6.96499271088147,4.999688890735687,short,NaN,4.7901465459164205,60,0.028,60,4.501708621572873,uniform01,3.5240933416463336,0.7048625261816591,0.9580889232512959,1.1653476345576692,NaN,1.3930852225200347,1.3194071993209784,0.6942399001577508,0.6838396964477486,0.9003977487308139,0.9306459978752062,0.2951374738183409,0.04191107674870409,0.1653476345576692,NaN,0.39308522252003475,0.3194071993209784,0.30576009984224917,0.31616030355225144,0.09960225126918609,0.06935400212479381,NaN,125.86047648736906,25.17366164934497,6.162801019886366,24.17366164934497,5.162801019886366,30.812087794940428
sparse,4.83086554074389,20,13,3.724297679842127,4.011914408669158,3.6371420259648635,3.1100496711874674,uniform,40,5.313257196696152,3.7558480259367486,short,NaN,3.645424200421284,60,0.033,60,3.7210426120847298,uniform01,3.202051794521338,0.8525509478575647,0.9705994958387796,1.068178046865606,NaN,1.4146624570548136,1.2862249769914533,0.9683943548428644,0.8280552486976062,0.990733007935448,0.9915996744605361,0.1474490521424353,0.02940050416122042,0.06817804686560591,NaN,0.41466245705481364,0.28622497699145333,0.0316056451571356,0.17194475130239384,0.009266992064551949,0.008400325539463904,NaN,97.03187256125267,25.83487720780499,2.7593793442549153,24.83487720780499,1.7593793442549153,10.363809462930464
dense,5.077525357740763,40,13,2.90152248042134,3.9782052199180087,2.4680693742797413,2.4680693742797413,uniform,40,5.983158274111165,3.2602934191660538,long,NaN,2.980872657156092,60,0.016,111,2.79318300912412,uniform01,2.7244233655286787,0.8356374765267464,0.9142958236926312,1.220198524627145,NaN,1.8351594488208947,1.5573829422504974,0.7570083599748656,0.7570083599748656,0.8567274935145515,0.8899574692769575,0.16436252347325364,0.08570417630736882,0.22019852462714495,NaN,0.8351594488208947,0.5573829422504974,0.2429916400251344,0.2429916400251344,0.14327250648544854,0.11004253072304249,NaN,170.2764603455424,52.22734228292164,9.366149597500787,51.22734228292164,8.366149597500787,30.536395895656597
sparse,3.902726448523623,20,13,2.3902222596908786,2.6783455601225823,2.3009255606301613,2.3009255606301613,uniform,40,4.3532348580005396,2.4916716791696305,long,NaN,2.3611175317204953,60,0.015,111,2.364756522257851,uniform01,2.300925560630157,0.9234465278334578,0.9476037920482994,1.0749191326102652,NaN,1.747114154081203,1.5663084671830592,0.9234465278334596,0.9234465278334596,0.9490642535399869,0.9592845958290297,0.07655347216654218,0.052396207951700635,0.07491913261026517,NaN,0.747114154081203,0.5663084671830592,0.0765534721665404,0.0765534721665404,0.05093574646001309,0.040715404170970304,NaN,153.3950373753438,61.563101855563865,4.066345759249721,60.563101855563865,3.066345759249721,10.131998566034058
dense,6.502347577088704,40,14,3.96721062915713,5.221295171992222,2.5678627246896903,2.279247657902513,uniform,40,6.725258910116389,4.424905946292918,short,NaN,3.838294666618228,60,0.032,60,3.610426843240244,uniform01,2.871058889865796,0.6488406589231804,0.8674296613770652,1.1799787917224547,NaN,1.5198648269011577,1.469488313652456,0.5803202951332752,0.5150951648615296,0.8159330135061911,0.8965638314822864,0.35115934107681956,0.13257033862293477,0.17997879172245468,NaN,0.5198648269011577,0.4694883136524559,0.4196797048667248,0.4849048351384704,0.18406698649380893,0.10343616851771364,NaN,89.72059030830611,20.276270591349387,3.705027243332835,19.276270591349387,2.705027243332835,16.39439708020072
sparse,5.016098827872797,20,14,2.8477361048888072,3.3243457465866406,2.302779208113261,1.9997431264899066,uniform,40,5.358288836315932,3.120370266798093,short,NaN,3.195696258733841,60,0.028,60,3.0708458693133354,uniform01,2.144585045364866,0.6872854379443534,1.0241400813029289,1.065368998659846,NaN,1.717196479318538,1.6075332088777943,0.7379826787274874,0.6408672546870228,0.9841286792110169,0.91262762473729,0.3127145620556466,0.024140081302928884,0.06536899865984602,NaN,0.7171964793185379,0.6075332088777943,0.26201732127251265,0.35913274531297723,0.015871320788983123,0.08737237526271002,NaN,76.5923230487452,24.545908498012615,2.2990377215186033,23.545908498012615,1.2990377215186033,7.173848948473883
dense,5.311238840136649,40,14,2.7179437858603457,3.5772956754829446,2.4930810257761777,2.2044659589890023,uniform,40,6.285831778849693,3.279529011799994,long,NaN,2.685045526117939,60,0.015,117,2.8094064418267326,uniform01,2.493081025776178,0.7601948379800525,0.8187290054324696,1.0907955571094397,NaN,1.916687352431643,1.6195126864334508,0.7601948379800524,0.672189802577494,0.8566493638928868,0.8287604031191607,0.2398051620199475,0.18127099456753037,0.09079555710943965,NaN,0.916687352431643,0.6195126864334508,0.23980516201994762,0.32781019742250594,0.14335063610711318,0.17123959688083934,NaN,166.20540171841188,50.679655865336834,4.964499574805937,49.679655865336834,3.964499574805937,16.281220384644804
sparse,4.117603020919567,20,14,2.1004013759128166,2.6237067788281925,1.6734842187910095,1.384869152003832,uniform,40,4.95139259547531,2.3991254961665813,long,NaN,2.2795445108351164,60,0.01,117,2.298750780199825,uniform01,1.6734842187910122,0.6975392581442581,0.9501564276139217,1.0936096436057456,NaN,2.0638322602910284,1.7162933024966132,0.697539258144257,0.5772391457706699,0.9581619568767289,0.8754862466631788,0.3024607418557419,0.04984357238607828,0.09360964360574564,NaN,1.0638322602910284,0.7162933024966132,0.302460741855743,0.4227608542293301,0.04183804312327111,0.12451375333682124,NaN,167.3484218791012,69.7539258144258,3.014903307724378,68.7539258144258,2.014903307724378,7.233131394038515
dense,7.8035133537134005,40,15,4.898311307131683,5.748311503441182,4.0762254448896575,3.6823661780748793,uniform,40,8.469389965057962,5.318848029679158,short,NaN,5.112837489219617,60,0.015,60,4.9517926930279605,uniform01,3.7113152698083276,0.6977667436819398,0.9612678272983167,1.0807437007723513,NaN,1.592335392513339,1.4671435074230015,0.7663737377237195,0.6923240065381236,0.9309896927674884,0.9209346233994878,0.3022332563180602,0.038732172701683276,0.08074370077235127,NaN,0.592335392513339,0.4671435074230015,0.23362626227628047,0.30767599346187635,0.06901030723251156,0.07906537660051216,NaN,247.42101798722186,46.51778291212933,3.5606695296553132,45.51778291212933,2.5606695296553132,18.938660112145776
sparse,4.322077737662457,20,15,2.6225363421656276,3.052275893880061,2.074192560143763,2.07819971230413,uniform,40,4.684440132943044,2.8516937514456804,short,NaN,2.6564627862453043,60,0.02,60,2.691947129524884,uniform01,1.9308367750060802,0.6770841974273124,0.9315385934757535,1.0703378973750932,NaN,1.642686957731083,1.515617774689641,0.7273545972782809,0.7287597804815389,0.9439818452315183,0.9196416483488522,0.3229158025726876,0.06846140652424648,0.07033789737509322,NaN,0.642686957731083,0.5156177746896411,0.2726454027217191,0.2712402195184611,0.05601815476848171,0.0803583516511478,NaN,96.54183875030401,33.85420987136562,2.2128600412437254,32.85420987136562,1.2128600412437254,6.310399152438562
dense,6.359616170512342,40,15,3.434657252386346,4.241906736865226,2.8637026823998912,2.8702631570366104,uniform,40,7.867446661728966,3.6847476290207584,long,NaN,3.563758866735662,60,0.011,133,3.2379329238187076,uniform01,2.739581612730368,0.7434923334107488,0.9671649799480976,1.1512068570059806,NaN,2.135138536969432,1.7259299172688374,0.7771774272532569,0.7789578679502125,0.8787394008525913,0.9321282210307371,0.25650766658925117,0.03283502005190242,0.15120685700598058,NaN,1.135138536969432,0.7259299172688374,0.2228225727467431,0.2210421320497875,0.12126059914740872,0.06787177896926289,NaN,249.05287388457893,67.5902121282499,4.383409957695396,66.5902121282499,3.383409957695396,16.151759448644093
sparse,3.7948101925658637,20,15,1.9435322741588197,2.30315531290036,1.930836775006077,1.8425826131764833,uniform,40,4.716879658863981,2.042570856597844,long,NaN,1.9374584606890062,60,0.014,133,1.9515614942095585,uniform01,1.9308367750060802,0.9452973289857514,0.9485391678975016,1.1275767033788742,NaN,2.3092856943629023,1.8578597556642868,0.9452973289857498,0.9020899359376613,0.955443718344306,0.9515127800246863,0.05470267101424864,0.05146083210249841,0.12757670337887417,NaN,1.3092856943629023,0.8578597556642868,0.05470267101425019,0.09791006406233871,0.04455628165569403,0.04848721997531369,NaN,137.9169125004343,67.52123778469652,1.8220428903189307,66.52123778469652,0.8220428903189307,3.72165170723675
